연령대,피해자 성별,최초 접수년,최초 접수월,피해자계좌_피해(송금)액,사기유형,사칭기관,피해구제 신청사유,접근매체
20,남,2022,01,990000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
20,남,2022,01,300000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
30,남,2022,01,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
30,여,2022,01,118000000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
40,여,2022,01,33800000,기존대출 상환,할부금융(카드사 및 캐피탈),일반대출,문자
40,여,2022,01,47000000,기존대출 상환,시중은행,일반대출,전화
50,남,2022,01,700000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,9600000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,1836000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,725000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,2625000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,1820000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,2000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,12000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,29200000,기존대출 상환,시중은행,일반대출,전화
50,남,2022,01,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,11053386,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,01,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,01,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,01,6005420,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,6053286,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,760000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,1750000,지인사칭(메신저피싱),기타,보이스피싱,문자
60,남,2022,01,3800000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,8500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,4000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,6023500,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,15000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,2000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,6021532,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,01,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,9000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,4050000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,282000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,900000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,01,6053286,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,7000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,2900000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,6030000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,310000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,6035051,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,01,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2022,01,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2022,01,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2022,01,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2022,01,1250000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,여,2022,02,460000000,사건연루조사,시중은행,일반대출,전화
30,여,2022,02,70370000,대출수수료 요구(보증료. 공탁 등),시중은행,일반대출,전화
50,남,2022,02,22440000,대출실행 후 상환,시중은행,일반대출,문자
50,남,2022,02,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,7000000,대출실행 후 상환,시중은행,일반대출,문자
50,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,44900000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,44900000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,990000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,9000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,11250000,기존대출 상환,시중은행,일반대출,문자
50,여,2022,02,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,1985000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,6053521,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,17500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,6058385,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,6023567,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,3000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,6800000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,996000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,6036289,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,02,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,300000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,6992000,기존대출 상환,시중은행,일반대출,문자
60,여,2022,02,73000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,150000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,10920000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,73000000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,여,2022,02,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,2370000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,980000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,6020000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,6000000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,998000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,남,2022,02,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
70,여,2022,02,93000,지인사칭(메신저피싱),개인,보이스피싱,문자
20,남,2022,03,300000,사건연루조사,경찰. 검찰. 법원,보이스피싱,전화
50,남,2022,03,9000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,8000000,대출실행 후 상환,시중은행,일반대출,문자
50,남,2022,03,2670000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,299505,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,1650000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,10000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,370000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,710000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,450000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,3619000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,2000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,2000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,남,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,120000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,6033956,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,400000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,7651200,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,2200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,1000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,5000000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,1836000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,6001234,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,1100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,3200000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,12500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,6500000,지인사칭(메신저피싱),개인,보이스피싱,문자
50,여,2022,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,03,5875000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,03,500000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,03,100000,지인사칭(메신저피싱),개인,보이스피싱,문자
60,남,2022,03,200000,지인사칭(메신저피싱),개인,보이스피싱,문자
